time,C1,C2,C3,Cmix,cO,Q_air
970.0,280.0000288762182,279.99997456689925,279.9999965134318,279.9995366928149,0.15858640471611493,167.23122804070042
980.0,280.000028876219,279.99997456690005,279.9999965134327,279.99953669281564,0.1585864047191238,167.23122804070042
990.0,280.0000288762176,279.99997456689863,279.9999965134312,279.9995366928142,0.1585864047215711,167.23122804070042
1000.0,280.0000288762143,279.9999745668953,279.99999651342785,279.99953669281086,0.15858640472356172,167.23122802135256
1010.0,280.0000288762119,279.9999745668928,279.99999651342534,279.9995366928084,0.15858640472008478,167.23122802135256
1020.0,280.0000288762122,279.9999745668931,279.9999965134257,279.99953669280876,0.1585864047172567,167.23122802135256
1030.0,280.0000288762146,279.99997456689556,279.9999965134281,279.99953669281115,0.15858640471495644,167.23122802135256
1040.0,280.00002887621866,279.99997456689965,279.99999651343217,279.99953669281524,0.1585864047130854,167.23122804549197
1050.0,280.0000288762212,279.9999745669022,279.9999965134346,279.99953669281774,0.1585864047179217,167.23122804549197
1060.0,280.00002887622,279.99997456690096,279.9999965134334,279.9995366928165,0.15858640472185542,167.2312280322483
1070.0,280.00002887621736,279.99997456689835,279.9999965134308,279.99953669281393,0.15858640472156682,167.2312280322483
1080.0,280.0000288762151,279.99997456689607,279.9999965134285,279.99953669281166,0.15858640472133204,167.2312280322483
1090.0,280.000028876213,279.999974566894,279.9999965134265,279.99953669280956,0.15858640472114102,167.2312280322483
1100.0,280.0000288762112,279.99997456689226,279.9999965134247,279.99953669280785,0.15858640472098567,167.2312280214797
1110.0,280.0000288762108,279.9999745668919,279.9999965134243,279.99953669280745,0.15858640471802296,167.2312280214797
1120.0,280.00002887621275,279.9999745668938,279.9999965134262,279.99953669280933,0.1585864047156132,167.23122803279819
1130.0,280.0000288762151,279.9999745668961,279.9999965134285,279.9995366928117,0.15858640471663432,167.23122803279819
1140.0,280.00002887621656,279.9999745668976,279.99999651342995,279.99953669281314,0.15858640471746488,167.23122803279819
1150.0,280.00002887621736,279.9999745668984,279.99999651343074,279.99953669281393,0.15858640471814042,167.23122803279819
1160.0,280.00002887621764,279.9999745668986,279.9999965134309,279.99953669281416,0.15858640471868987,167.23122803279819
1170.0,280.0000288762174,279.9999745668984,279.99999651343074,279.999536692814,0.15858640471913685,167.23122803279819
1180.0,280.0000288762169,279.99997456689783,279.9999965134303,279.9995366928134,0.15858640471950036,167.23122803279819
1190.0,280.00002887621605,279.9999745668971,279.99999651342955,279.9995366928127,0.15858640471979604,167.23122803279819
1200.0,280.00002887621514,279.9999745668962,279.99999651342864,279.9995366928117,0.15858640472003654,167.23122803279819
1210.0,280.000028876214,279.99997456689505,279.9999965134275,279.9995366928106,0.15858640472023217,167.23122803279819
1220.0,280.0000288762128,279.99997456689385,279.9999965134263,279.99953669280944,0.1585864047203913,167.23122803279819
1230.0,280.00002887621145,279.9999745668925,279.99999651342495,279.9995366928081,0.15858640472052069,167.23122803279819
1240.0,280.00002887621,279.99997456689107,279.9999965134235,279.99953669280666,0.15858640472062596,167.2312280203665
1250.0,280.0000288762101,279.99997456689107,279.9999965134236,279.9995366928067,0.15858640471743718,167.2312280203665
1260.0,280.0000288762125,279.9999745668936,279.9999965134261,279.9995366928092,0.1585864047148435,167.2312280338933
1270.0,280.0000288762154,279.9999745668964,279.9999965134289,279.999536692812,0.15858640471629673,167.2312280338933
1280.0,280.000028876217,279.99997456689806,279.99999651343046,279.99953669281365,0.15858640471747867,167.2312280338933
1290.0,280.00002887621764,279.9999745668987,279.9999965134311,279.9995366928142,0.15858640471844007,167.2312280338933
1300.0,280.0000288762175,279.9999745668986,279.9999965134309,279.99953669281416,0.15858640471922206,167.2312280338933
1310.0,280.00002887621673,279.99997456689783,279.9999965134302,279.99953669281336,0.15858640471985813,167.2312280338933
1320.0,280.0000288762156,279.99997456689664,279.999996513429,279.99953669281217,0.1585864047203755,167.2312280338933
1330.0,280.00002887621406,279.99997456689505,279.99999651342745,279.9995366928106,0.1585864047207963,167.2312280338933
